Year,Semester,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,PriorityClass,Task_Type_Exam,Task_Type_Project,Task_Type_Quiz,Task_Type_Report
1,2,2,12,4,8,40,7.0,8,6.444762716,0.322501564,0.31250834,0.001661557,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,6.444762716,0.322501564,0.31250834,0.009875696,2,False,False,False,False
2,1,5,12,9,3,40,6.5,6,6.444762716,0.322501564,0.31250834,0.072574363,1,False,False,True,False
2,1,3,12,8,4,60,7.5,10,6.444762716,0.322501564,0.31250834,0.048914645,2,False,False,False,False
2,1,2,12,6,6,40,7.0,10,6.444762716,0.322501564,0.31250834,0.008229747,1,True,False,False,False
2,1,3,12,8,4,60,7.0,10,6.444762716,0.322501564,0.31250834,0.048914645,1,False,False,False,False
2,1,1,6,5,1,30,6.5,10,6.444762716,0.322501564,0.31250834,0.404396068,2,False,False,False,True
2,2,3,12,12,0,100,8.8,14,6.444762716,0.322501564,0.31250834,1.0,0,False,False,False,False
2,2,1,12,6,6,70,9.5,22,6.444762716,0.322501564,0.31250834,0.010698671,2,False,True,False,False
2,2,3,12,6,6,100,8.6,12,6.444762716,0.322501564,0.31250834,0.009875696,2,False,False,False,False
2,2,2,12,10,2,40,7.5,8,6.444762716,0.322501564,0.31250834,0.201896518,2,True,False,False,False
2,2,3,12,6,6,60,8.0,10,6.444762716,0.322501564,0.31250834,0.009875696,2,False,False,False,False
1,1,2,12,4,8,100,7.0,8,4.488237285,0.42543337,0.596097,0.001661557,2,True,False,False,False
1,1,4,12,11,1,100,8.2,12,4.488237285,0.42543337,0.596097,0.539194757,0,False,False,False,False
1,1,3,11,7,4,100,5.0,7,4.488237285,0.42543337,0.596097,0.048914645,2,False,False,False,False
1,2,4,11,11,0,60,8.5,12,4.488237285,0.42543337,0.596097,1.0,0,False,False,False,False
1,2,2,12,11,1,40,6.0,6,4.488237285,0.42543337,0.596097,0.449328964,2,True,False,False,False
1,2,3,12,9,3,100,8.0,12,4.488237285,0.42543337,0.596097,0.108861544,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,4.488237285,0.42543337,0.596097,0.009875696,1,False,False,False,False
1,2,2,12,5,7,40,7.0,8,4.488237285,0.42543337,0.596097,0.003697864,1,True,False,False,False
2,1,5,12,12,0,100,8.5,12,4.488237285,0.42543337,0.596097,1.0,0,False,False,False,False
2,1,5,12,10,2,40,6.5,6,4.488237285,0.42543337,0.596097,0.161517214,1,False,False,True,False
2,1,3,12,10,2,60,7.5,10,4.488237285,0.42543337,0.596097,0.242275822,0,False,False,False,False
2,1,2,12,3,9,40,7.0,10,4.488237285,0.42543337,0.596097,0.000746586,1,True,False,False,False
2,1,3,12,4,8,60,7.0,10,4.488237285,0.42543337,0.596097,0.001993869,1,False,False,False,False
2,1,1,6,3,3,30,6.5,10,4.488237285,0.42543337,0.596097,0.081646158,1,False,False,False,True
2,2,3,12,5,7,100,8.8,14,4.488237285,0.42543337,0.596097,0.004437436,0,False,False,False,False
2,2,1,12,1,11,70,9.5,22,4.488237285,0.42543337,0.596097,0.000195953,2,False,True,False,False
2,2,3,12,5,7,100,8.6,12,4.488237285,0.42543337,0.596097,0.004437436,2,False,False,False,False
2,2,2,12,7,5,40,7.5,8,4.488237285,0.42543337,0.596097,0.018315639,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,4.488237285,0.42543337,0.596097,0.242275822,0,False,False,False,False
1,1,2,12,4,8,100,7.0,8,6.895651606,0.723180411,0.270146884,0.001661557,2,True,False,False,False
1,1,4,12,7,5,100,8.2,12,6.895651606,0.723180411,0.270146884,0.021978767,0,False,False,False,False
1,1,3,11,9,2,100,5.0,7,6.895651606,0.723180411,0.270146884,0.242275822,0,False,False,False,False
1,2,4,11,4,7,60,8.5,12,6.895651606,0.723180411,0.270146884,0.004437436,2,False,False,False,False
1,2,2,12,8,4,40,6.0,6,6.895651606,0.723180411,0.270146884,0.040762204,1,True,False,False,False
1,2,3,12,3,9,100,8.0,12,6.895651606,0.723180411,0.270146884,0.000895903,0,False,False,False,False
1,2,3,12,4,8,60,7.0,9,6.895651606,0.723180411,0.270146884,0.001993869,2,False,False,False,False
1,2,2,12,5,7,40,7.0,8,6.895651606,0.723180411,0.270146884,0.003697864,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,6.895651606,0.723180411,0.270146884,0.004437436,0,False,False,False,False
2,1,5,12,7,5,40,6.5,6,6.895651606,0.723180411,0.270146884,0.014652511,1,False,False,True,False
2,1,3,12,11,1,60,7.5,10,6.895651606,0.723180411,0.270146884,0.539194757,0,False,False,False,False
2,1,2,12,7,5,40,7.0,10,6.895651606,0.723180411,0.270146884,0.018315639,1,True,False,False,False
2,1,3,12,3,9,60,7.0,10,6.895651606,0.723180411,0.270146884,0.000895903,2,False,False,False,False
2,1,1,6,1,5,30,6.5,10,6.895651606,0.723180411,0.270146884,0.016484075,1,False,False,False,True
2,2,3,12,8,4,100,8.8,14,6.895651606,0.723180411,0.270146884,0.048914645,0,False,False,False,False
2,2,1,12,4,8,70,9.5,22,6.895651606,0.723180411,0.270146884,0.002160024,2,False,True,False,False
2,2,3,12,6,6,100,8.6,12,6.895651606,0.723180411,0.270146884,0.009875696,0,False,False,False,False
2,2,2,12,12,0,40,7.5,8,6.895651606,0.723180411,0.270146884,1.0,0,True,False,False,False
2,2,3,12,8,4,60,8.0,10,6.895651606,0.723180411,0.270146884,0.048914645,2,False,False,False,False
1,1,2,12,11,1,100,7.0,8,2.246616919,0.63640689,0.460756062,0.449328964,2,True,False,False,False
1,1,4,12,5,7,100,8.2,12,2.246616919,0.63640689,0.460756062,0.004437436,2,False,False,False,False
1,1,3,11,5,6,100,5.0,7,2.246616919,0.63640689,0.460756062,0.009875696,2,False,False,False,False
1,2,4,11,8,3,60,8.5,12,2.246616919,0.63640689,0.460756062,0.108861544,2,False,False,False,False
1,2,2,12,12,0,40,6.0,6,2.246616919,0.63640689,0.460756062,1.0,2,True,False,False,False
1,2,3,12,3,9,100,8.0,12,2.246616919,0.63640689,0.460756062,0.000895903,2,False,False,False,False
1,2,3,12,8,4,60,7.0,9,2.246616919,0.63640689,0.460756062,0.048914645,1,False,False,False,False
1,2,2,12,7,5,40,7.0,8,2.246616919,0.63640689,0.460756062,0.018315639,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,2.246616919,0.63640689,0.460756062,0.004437436,2,False,False,False,False
2,1,5,12,7,5,40,6.5,6,2.246616919,0.63640689,0.460756062,0.014652511,1,False,False,True,False
2,1,3,12,5,7,60,7.5,10,2.246616919,0.63640689,0.460756062,0.004437436,1,False,False,False,False
2,1,2,12,6,6,40,7.0,10,2.246616919,0.63640689,0.460756062,0.008229747,1,True,False,False,False
2,1,3,12,5,7,60,7.0,10,2.246616919,0.63640689,0.460756062,0.004437436,1,False,False,False,False
2,1,1,6,2,4,30,6.5,10,2.246616919,0.63640689,0.460756062,0.036685984,1,False,False,False,True
2,2,3,12,5,7,100,8.8,14,2.246616919,0.63640689,0.460756062,0.004437436,2,False,False,False,False
2,2,1,12,10,2,70,9.5,22,2.246616919,0.63640689,0.460756062,0.262465473,0,False,True,False,False
2,2,3,12,5,7,100,8.6,12,2.246616919,0.63640689,0.460756062,0.004437436,2,False,False,False,False
2,2,2,12,6,6,40,7.5,8,2.246616919,0.63640689,0.460756062,0.008229747,1,True,False,False,False
2,2,3,12,7,5,60,8.0,10,2.246616919,0.63640689,0.460756062,0.021978767,1,False,False,False,False
1,1,2,12,11,1,100,7.0,8,5.312756246,0.0,0.240100333,0.449328964,2,True,False,False,False
1,1,4,12,7,5,100,8.2,12,5.312756246,0.0,0.240100333,0.021978767,2,False,False,False,False
1,1,3,11,9,2,100,5.0,7,5.312756246,0.0,0.240100333,0.242275822,0,False,False,False,False
1,2,4,11,10,1,60,8.5,12,5.312756246,0.0,0.240100333,0.539194757,0,False,False,False,False
1,2,2,12,3,9,40,6.0,6,5.312756246,0.0,0.240100333,0.000746586,1,True,False,False,False
1,2,3,12,5,7,100,8.0,12,5.312756246,0.0,0.240100333,0.004437436,2,False,False,False,False
1,2,3,12,3,9,60,7.0,9,5.312756246,0.0,0.240100333,0.000895903,1,False,False,False,False
1,2,2,12,9,3,40,7.0,8,5.312756246,0.0,0.240100333,0.090717953,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,5.312756246,0.0,0.240100333,0.004437436,2,False,False,False,False
2,1,5,12,8,4,40,6.5,6,5.312756246,0.0,0.240100333,0.032609763,1,False,False,True,False
2,1,3,12,8,4,60,7.5,10,5.312756246,0.0,0.240100333,0.048914645,1,False,False,False,False
2,1,2,12,10,2,40,7.0,10,5.312756246,0.0,0.240100333,0.201896518,1,True,False,False,False
2,1,3,12,8,4,60,7.0,10,5.312756246,0.0,0.240100333,0.048914645,1,False,False,False,False
2,1,1,6,6,0,30,6.5,10,5.312756246,0.0,0.240100333,0.9,2,False,False,False,True
2,2,3,12,11,1,100,8.8,14,5.312756246,0.0,0.240100333,0.539194757,0,False,False,False,False
2,2,1,12,4,8,70,9.5,22,5.312756246,0.0,0.240100333,0.002160024,1,False,True,False,False
2,2,3,12,10,2,100,8.6,12,5.312756246,0.0,0.240100333,0.242275822,0,False,False,False,False
2,2,2,12,10,2,40,7.5,8,5.312756246,0.0,0.240100333,0.201896518,1,True,False,False,False
2,2,3,12,6,6,60,8.0,10,5.312756246,0.0,0.240100333,0.009875696,1,False,False,False,False
1,1,2,12,9,3,100,7.0,8,3.092790774,0.566394347,0.20918765,0.090717953,2,True,False,False,False
1,1,4,12,9,3,100,8.2,12,3.092790774,0.566394347,0.20918765,0.108861544,2,False,False,False,False
1,1,3,11,11,0,100,5.0,7,3.092790774,0.566394347,0.20918765,1.0,0,False,False,False,False
1,2,4,11,8,3,60,8.5,12,3.092790774,0.566394347,0.20918765,0.108861544,2,False,False,False,False
1,2,2,12,7,5,40,6.0,6,3.092790774,0.566394347,0.20918765,0.018315639,1,True,False,False,False
1,2,3,12,11,1,100,8.0,12,3.092790774,0.566394347,0.20918765,0.539194757,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,3.092790774,0.566394347,0.20918765,0.009875696,1,False,False,False,False
1,2,2,12,9,3,40,7.0,8,3.092790774,0.566394347,0.20918765,0.090717953,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,3.092790774,0.566394347,0.20918765,0.021978767,2,False,False,False,False
2,1,5,12,8,4,40,6.5,6,3.092790774,0.566394347,0.20918765,0.032609763,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,3.092790774,0.566394347,0.20918765,0.001993869,1,False,False,False,False
2,1,2,12,11,1,40,7.0,10,3.092790774,0.566394347,0.20918765,0.449328964,2,True,False,False,False
2,1,3,12,11,1,60,7.0,10,3.092790774,0.566394347,0.20918765,0.539194757,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,3.092790774,0.566394347,0.20918765,0.404396068,1,False,False,False,True
2,2,3,12,6,6,100,8.8,14,3.092790774,0.566394347,0.20918765,0.009875696,2,False,False,False,False
2,2,1,12,2,10,70,9.5,22,3.092790774,0.566394347,0.20918765,0.000436101,2,False,True,False,False
2,2,3,12,3,9,100,8.6,12,3.092790774,0.566394347,0.20918765,0.000895903,2,False,False,False,False
2,2,2,12,12,0,40,7.5,8,3.092790774,0.566394347,0.20918765,1.0,2,True,False,False,False
2,2,3,12,9,3,60,8.0,10,3.092790774,0.566394347,0.20918765,0.108861544,1,False,False,False,False
1,1,2,12,9,3,100,7.0,8,5.702577619,0.469832876,0.352600166,0.090717953,2,True,False,False,False
1,1,4,12,10,2,100,8.2,12,5.702577619,0.469832876,0.352600166,0.242275822,0,False,False,False,False
1,1,3,11,7,4,100,5.0,7,5.702577619,0.469832876,0.352600166,0.048914645,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,5.702577619,0.469832876,0.352600166,0.009875696,2,False,False,False,False
1,2,2,12,11,1,40,6.0,6,5.702577619,0.469832876,0.352600166,0.449328964,2,True,False,False,False
1,2,3,12,10,2,100,8.0,12,5.702577619,0.469832876,0.352600166,0.242275822,0,False,False,False,False
1,2,3,12,11,1,60,7.0,9,5.702577619,0.469832876,0.352600166,0.539194757,0,False,False,False,False
1,2,2,12,6,6,40,7.0,8,5.702577619,0.469832876,0.352600166,0.008229747,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,5.702577619,0.469832876,0.352600166,0.009875696,2,False,False,False,False
2,1,5,12,9,3,40,6.5,6,5.702577619,0.469832876,0.352600166,0.072574363,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,5.702577619,0.469832876,0.352600166,0.001993869,2,False,False,False,False
2,1,2,12,6,6,40,7.0,10,5.702577619,0.469832876,0.352600166,0.008229747,1,True,False,False,False
2,1,3,12,5,7,60,7.0,10,5.702577619,0.469832876,0.352600166,0.004437436,1,False,False,False,False
2,1,1,6,2,4,30,6.5,10,5.702577619,0.469832876,0.352600166,0.036685984,1,False,False,False,True
2,2,3,12,7,5,100,8.8,14,5.702577619,0.469832876,0.352600166,0.021978767,0,False,False,False,False
2,2,1,12,8,4,70,9.5,22,5.702577619,0.469832876,0.352600166,0.052990865,2,False,True,False,False
2,2,3,12,3,9,100,8.6,12,5.702577619,0.469832876,0.352600166,0.000895903,2,False,False,False,False
2,2,2,12,4,8,40,7.5,8,5.702577619,0.469832876,0.352600166,0.001661557,1,True,False,False,False
2,2,3,12,5,7,60,8.0,10,5.702577619,0.469832876,0.352600166,0.004437436,2,False,False,False,False
1,1,2,12,10,2,100,7.0,8,5.695812233,0.837978691,0.415998676,0.201896518,2,True,False,False,False
1,1,4,12,12,0,100,8.2,12,5.695812233,0.837978691,0.415998676,1.0,0,False,False,False,False
1,1,3,11,3,8,100,5.0,7,5.695812233,0.837978691,0.415998676,0.001993869,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,5.695812233,0.837978691,0.415998676,0.009875696,2,False,False,False,False
1,2,2,12,6,6,40,6.0,6,5.695812233,0.837978691,0.415998676,0.008229747,1,True,False,False,False
1,2,3,12,6,6,100,8.0,12,5.695812233,0.837978691,0.415998676,0.009875696,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,5.695812233,0.837978691,0.415998676,1.0,0,False,False,False,False
1,2,2,12,10,2,40,7.0,8,5.695812233,0.837978691,0.415998676,0.201896518,2,True,False,False,False
2,1,5,12,11,1,100,8.5,12,5.695812233,0.837978691,0.415998676,0.539194757,0,False,False,False,False
2,1,5,12,10,2,40,6.5,6,5.695812233,0.837978691,0.415998676,0.161517214,2,False,False,True,False
2,1,3,12,9,3,60,7.5,10,5.695812233,0.837978691,0.415998676,0.108861544,2,False,False,False,False
2,1,2,12,2,10,40,7.0,10,5.695812233,0.837978691,0.415998676,0.000335463,1,True,False,False,False
2,1,3,12,3,9,60,7.0,10,5.695812233,0.837978691,0.415998676,0.000895903,2,False,False,False,False
2,1,1,6,5,1,30,6.5,10,5.695812233,0.837978691,0.415998676,0.404396068,2,False,False,False,True
2,2,3,12,4,8,100,8.8,14,5.695812233,0.837978691,0.415998676,0.001993869,0,False,False,False,False
2,2,1,12,12,0,70,9.5,22,5.695812233,0.837978691,0.415998676,1.0,0,False,True,False,False
2,2,3,12,12,0,100,8.6,12,5.695812233,0.837978691,0.415998676,1.0,0,False,False,False,False
2,2,2,12,12,0,40,7.5,8,5.695812233,0.837978691,0.415998676,1.0,0,True,False,False,False
2,2,3,12,11,1,60,8.0,10,5.695812233,0.837978691,0.415998676,0.539194757,0,False,False,False,False
1,1,2,12,3,9,100,7.0,8,2.324253018,0.547861693,0.685864853,0.000746586,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,2.324253018,0.547861693,0.685864853,0.001993869,2,False,False,False,False
1,1,3,11,7,4,100,5.0,7,2.324253018,0.547861693,0.685864853,0.048914645,2,False,False,False,False
1,2,4,11,8,3,60,8.5,12,2.324253018,0.547861693,0.685864853,0.108861544,2,False,False,False,False
1,2,2,12,3,9,40,6.0,6,2.324253018,0.547861693,0.685864853,0.000746586,1,True,False,False,False
1,2,3,12,8,4,100,8.0,12,2.324253018,0.547861693,0.685864853,0.048914645,2,False,False,False,False
1,2,3,12,11,1,60,7.0,9,2.324253018,0.547861693,0.685864853,0.539194757,0,False,False,False,False
1,2,2,12,3,9,40,7.0,8,2.324253018,0.547861693,0.685864853,0.000746586,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,2.324253018,0.547861693,0.685864853,0.009875696,2,False,False,False,False
2,1,5,12,6,6,40,6.5,6,2.324253018,0.547861693,0.685864853,0.006583798,1,False,False,True,False
2,1,3,12,5,7,60,7.5,10,2.324253018,0.547861693,0.685864853,0.004437436,1,False,False,False,False
2,1,2,12,8,4,40,7.0,10,2.324253018,0.547861693,0.685864853,0.040762204,1,True,False,False,False
2,1,3,12,8,4,60,7.0,10,2.324253018,0.547861693,0.685864853,0.048914645,1,False,False,False,False
2,1,1,6,4,2,30,6.5,10,2.324253018,0.547861693,0.685864853,0.181706866,1,False,False,False,True
2,2,3,12,10,2,100,8.8,14,2.324253018,0.547861693,0.685864853,0.242275822,0,False,False,False,False
2,2,1,12,8,4,70,9.5,22,2.324253018,0.547861693,0.685864853,0.052990865,2,False,True,False,False
2,2,3,12,8,4,100,8.6,12,2.324253018,0.547861693,0.685864853,0.048914645,2,False,False,False,False
2,2,2,12,12,0,40,7.5,8,2.324253018,0.547861693,0.685864853,1.0,2,True,False,False,False
2,2,3,12,12,0,60,8.0,10,2.324253018,0.547861693,0.685864853,1.0,0,False,False,False,False
1,1,2,12,6,6,100,7.0,8,4.9269333,0.610311854,0.0,0.008229747,2,True,False,False,False
1,1,4,12,7,5,100,8.2,12,4.9269333,0.610311854,0.0,0.021978767,2,False,False,False,False
1,1,3,11,6,5,100,5.0,7,4.9269333,0.610311854,0.0,0.021978767,2,False,False,False,False
1,2,4,11,9,2,60,8.5,12,4.9269333,0.610311854,0.0,0.242275822,0,False,False,False,False
1,2,2,12,5,7,40,6.0,6,4.9269333,0.610311854,0.0,0.003697864,1,True,False,False,False
1,2,3,12,8,4,100,8.0,12,4.9269333,0.610311854,0.0,0.048914645,2,False,False,False,False
1,2,3,12,10,2,60,7.0,9,4.9269333,0.610311854,0.0,0.242275822,0,False,False,False,False
1,2,2,12,9,3,40,7.0,8,4.9269333,0.610311854,0.0,0.090717953,1,True,False,False,False
2,1,5,12,9,3,100,8.5,12,4.9269333,0.610311854,0.0,0.108861544,2,False,False,False,False
2,1,5,12,11,1,40,6.5,6,4.9269333,0.610311854,0.0,0.359463171,2,False,False,True,False
2,1,3,12,8,4,60,7.5,10,4.9269333,0.610311854,0.0,0.048914645,1,False,False,False,False
2,1,2,12,5,7,40,7.0,10,4.9269333,0.610311854,0.0,0.003697864,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,4.9269333,0.610311854,0.0,0.539194757,0,False,False,False,False
2,1,1,6,2,4,30,6.5,10,4.9269333,0.610311854,0.0,0.036685984,1,False,False,False,True
2,2,3,12,12,0,100,8.8,14,4.9269333,0.610311854,0.0,1.0,0,False,False,False,False
2,2,1,12,1,11,70,9.5,22,4.9269333,0.610311854,0.0,0.000195953,2,False,True,False,False
2,2,3,12,4,8,100,8.6,12,4.9269333,0.610311854,0.0,0.001993869,2,False,False,False,False
2,2,2,12,10,2,40,7.5,8,4.9269333,0.610311854,0.0,0.201896518,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,4.9269333,0.610311854,0.0,0.242275822,0,False,False,False,False
1,1,2,12,7,5,100,7.0,8,4.639040173,0.676621955,0.384432561,0.018315639,2,True,False,False,False
1,1,4,12,10,2,100,8.2,12,4.639040173,0.676621955,0.384432561,0.242275822,0,False,False,False,False
1,1,3,11,6,5,100,5.0,7,4.639040173,0.676621955,0.384432561,0.021978767,2,False,False,False,False
1,2,4,11,10,1,60,8.5,12,4.639040173,0.676621955,0.384432561,0.539194757,0,False,False,False,False
1,2,2,12,10,2,40,6.0,6,4.639040173,0.676621955,0.384432561,0.201896518,1,True,False,False,False
1,2,3,12,4,8,100,8.0,12,4.639040173,0.676621955,0.384432561,0.001993869,2,False,False,False,False
1,2,3,12,5,7,60,7.0,9,4.639040173,0.676621955,0.384432561,0.004437436,2,False,False,False,False
1,2,2,12,6,6,40,7.0,8,4.639040173,0.676621955,0.384432561,0.008229747,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,4.639040173,0.676621955,0.384432561,0.021978767,0,False,False,False,False
2,1,5,12,7,5,40,6.5,6,4.639040173,0.676621955,0.384432561,0.014652511,1,False,False,True,False
2,1,3,12,10,2,60,7.5,10,4.639040173,0.676621955,0.384432561,0.242275822,0,False,False,False,False
2,1,2,12,11,1,40,7.0,10,4.639040173,0.676621955,0.384432561,0.449328964,2,True,False,False,False
2,1,3,12,10,2,60,7.0,10,4.639040173,0.676621955,0.384432561,0.242275822,0,False,False,False,False
2,1,1,6,4,2,30,6.5,10,4.639040173,0.676621955,0.384432561,0.181706866,1,False,False,False,True
2,2,3,12,11,1,100,8.8,14,4.639040173,0.676621955,0.384432561,0.539194757,0,False,False,False,False
2,2,1,12,4,8,70,9.5,22,4.639040173,0.676621955,0.384432561,0.002160024,2,False,True,False,False
2,2,3,12,7,5,100,8.6,12,4.639040173,0.676621955,0.384432561,0.021978767,0,False,False,False,False
2,2,2,12,6,6,40,7.5,8,4.639040173,0.676621955,0.384432561,0.008229747,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,4.639040173,0.676621955,0.384432561,0.242275822,0,False,False,False,False
1,1,2,12,9,3,100,7.0,8,7.562032723,1.0,0.310535621,0.090717953,2,True,False,False,False
1,1,4,12,5,7,100,8.2,12,7.562032723,1.0,0.310535621,0.004437436,0,False,False,False,False
1,1,3,11,6,5,100,5.0,7,7.562032723,1.0,0.310535621,0.021978767,2,False,False,False,False
1,2,4,11,9,2,60,8.5,12,7.562032723,1.0,0.310535621,0.242275822,0,False,False,False,False
1,2,2,12,3,9,40,6.0,6,7.562032723,1.0,0.310535621,0.000746586,2,True,False,False,False
1,2,3,12,9,3,100,8.0,12,7.562032723,1.0,0.310535621,0.108861544,0,False,False,False,False
1,2,3,12,5,7,60,7.0,9,7.562032723,1.0,0.310535621,0.004437436,2,False,False,False,False
1,2,2,12,4,8,40,7.0,8,7.562032723,1.0,0.310535621,0.001661557,2,True,False,False,False
2,1,5,12,7,5,100,8.5,12,7.562032723,1.0,0.310535621,0.021978767,0,False,False,False,False
2,1,5,12,6,6,40,6.5,6,7.562032723,1.0,0.310535621,0.006583798,2,False,False,True,False
2,1,3,12,10,2,60,7.5,10,7.562032723,1.0,0.310535621,0.242275822,0,False,False,False,False
2,1,2,12,7,5,40,7.0,10,7.562032723,1.0,0.310535621,0.018315639,2,True,False,False,False
2,1,3,12,3,9,60,7.0,10,7.562032723,1.0,0.310535621,0.000895903,2,False,False,False,False
2,1,1,6,4,2,30,6.5,10,7.562032723,1.0,0.310535621,0.181706866,2,False,False,False,True
2,2,3,12,3,9,100,8.8,14,7.562032723,1.0,0.310535621,0.000895903,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,7.562032723,1.0,0.310535621,0.023810331,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,7.562032723,1.0,0.310535621,0.242275822,0,False,False,False,False
